EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
TOOL_SELECTED,72673,9/26/2024 3:10:21 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Chest Seal,
TOOL_HOVER,74978,9/26/2024 3:10:23 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,75081,9/26/2024 3:10:24 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,75385,9/26/2024 3:10:24 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Hemostatic Gauze,
TOOL_HOVER,77277,9/26/2024 3:10:26 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,77484,9/26/2024 3:10:26 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Nasal Airway,
TOOL_HOVER,77677,9/26/2024 3:10:26 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,78177,9/26/2024 3:10:27 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,78373,9/26/2024 3:10:27 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_HOVER,78884,9/26/2024 3:10:27 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_SELECTED,79164,9/26/2024 3:10:28 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Burn Dressing,
TOOL_HOVER,80581,9/26/2024 3:10:29 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_HOVER,80775,9/26/2024 3:10:29 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Nasal Airway,
TOOL_HOVER,81081,9/26/2024 3:10:30 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,82485,9/26/2024 3:10:31 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,82581,9/26/2024 3:10:31 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Nasal Airway,
TOOL_HOVER,82775,9/26/2024 3:10:31 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_HOVER,82984,9/26/2024 3:10:31 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Nasal Airway,
TOOL_SELECTED,83025,9/26/2024 3:10:31 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Nasal Airway,
TOOL_HOVER,84983,9/26/2024 3:10:33 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Nasal Airway,
TOOL_HOVER,85177,9/26/2024 3:10:34 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_HOVER,85286,9/26/2024 3:10:34 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Decompression Needle,
TOOL_HOVER,85385,9/26/2024 3:10:34 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Epi Pen,
TOOL_HOVER,85579,9/26/2024 3:10:34 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Decompression Needle,
TOOL_SELECTED,85664,9/26/2024 3:10:34 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Decompression Needle,
TOOL_HOVER,86580,9/26/2024 3:10:35 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Decompression Needle,
TOOL_HOVER,86981,9/26/2024 3:10:35 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Epi Pen,
TOOL_SELECTED,87442,9/26/2024 3:10:36 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Epi Pen,
TOOL_HOVER,88677,9/26/2024 3:10:37 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Epi Pen,
TOOL_HOVER,89386,9/26/2024 3:10:38 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,IV Blood,
TOOL_SELECTED,89708,9/26/2024 3:10:38 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,IV Blood,
